LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID177951,177951,,4156.2763671875,83.53005299283899,104.69330864224818,0.0,152.0,152,1.5,1,,3667.6190476190477,3599.0,1745.0,5994.0,77020.0,1339.049830147873,901.9047619047619,840.0,318.0,1685.0,18940.0,422.943247346722,0.2996414258595233,1.2629779998580903,0.2530391492036189,0.8612548067549328
ID177948,177948,,4520.48974609375,68.11854532929438,66.8423613025434,0.0,152.0,152,1.5,1,,3787.1428571428573,3338.0,2303.0,6307.0,79530.0,1247.046000984498,920.047619047619,954.0,280.0,1631.0,19321.0,430.9118791807063,0.3191187629840646,1.4693581001908214,0.2755871721656461,0.9225728931016642
ID177949,177949,74,1357.63818359375,72.62473399758778,80.5714648866458,0.0,152.0,152,1.5,1,,1235.904761904762,1234.0,586.0,2004.0,25954.0,443.6526687355667,1360.4761904761904,1187.0,415.0,2433.0,28570.0,654.7063936641842,0.2825974154332732,1.2275797848150904,0.17310722516206184,0.6132701752227739
ID177946,177946,74,4223.78466796875,72.64526954526387,80.60156239213613,0.0,153.0,153,1.5,1,,3675.4761904761904,3863.0,1616.0,6089.0,77185.0,1374.2116874429362,1350.142857142857,1193.0,422.0,2513.0,28353.0,657.3276417217129,0.3007712190569682,1.2368736243532865,0.17298085575103167,0.6058079113655686
ID177947,177947,75,4163.462890625,83.55760225036057,104.74430525192645,0.0,153.0,153,1.5,1,,3676.9523809523807,3565.0,1708.0,5979.0,77216.0,1321.8090435532085,895.6190476190476,833.0,341.0,1558.0,18808.0,399.9589324156264,0.3027069432377032,1.2927809293965817,0.25041759812517145,0.896907560757793
ID177945,177945,,4428.93994140625,68.0815387812042,66.88136238319694,0.0,153.0,153,1.5,1,,3766.809523809524,3310.0,2293.0,6187.0,79103.0,1211.1465072008266,917.0,936.0,282.0,1625.0,19257.0,431.9131857213901,0.31425438414315027,1.4873352989674733,0.27373747395574954,0.9125511102064452
ID177938,177938,76,1269.6229248046875,101.34737477993588,69.89099865492436,0.0,154.0,154,1.5,1,,1158.6190476190477,1096.0,621.0,1884.0,24331.0,377.8100681811532,970.0,870.0,478.0,1748.0,20370.0,365.8883709548583,0.2867077394960205,1.3666478922042933,0.3196958285755934,1.2844471784873093
ID177939,177939,74,4178.33056640625,72.6476149702143,80.5740467140249,0.0,154.0,154,1.5,1,,3660.714285714286,3812.0,1663.0,6022.0,76875.0,1363.8328762299705,1349.857142857143,1178.0,414.0,2493.0,28347.0,664.5018649871711,0.3013559494185161,1.2431351384600933,0.1725689112258985,0.5979237222744277
ID177937,177937,,400.1166687011719,68.08827350463592,66.96971708473046,0.0,154.0,154,1.5,1,,420.42857142857144,388.0,279.0,632.0,8829.0,111.3173712538036,917.1428571428571,944.0,284.0,1669.0,19260.0,431.1829409559573,0.23759461732548362,1.4501651414361403,0.27786624203821647,0.9250299698147928
ID177940,177940,,3841.1298828125,97.08193513999201,90.36678308330083,0.0,154.0,154,1.5,1,,3276.4761904761904,3100.0,1675.0,5556.0,68806.0,1136.7464369439483,1162.7142857142858,1167.0,439.0,1971.0,24417.0,394.0833849399316,0.3071048632218845,1.3544085097448733,0.145874029882266,0.7512006991384267
ID177941,177941,75,3938.93994140625,83.58772684039249,104.74784388370641,0.0,154.0,154,1.5,1,,3403.7619047619046,3370.0,1552.0,5585.0,71479.0,1253.8948881290612,906.1904761904761,845.0,311.0,1645.0,19030.0,413.2084968932293,0.30329109308049956,1.2634156907316605,0.2525299063728958,0.8843108615919394
ID177942,177942,76,4347.92919921875,101.34149637512814,69.88118171575348,0.0,155.0,155,1.5,1,,3696.904761904762,3412.0,1926.0,6220.0,77635.0,1278.6759912019113,920.6190476190476,871.0,397.0,1623.0,19333.0,359.43907358417175,0.3092981927266365,1.3659869849147372,0.31697306686875737,1.2329064769887517
ID177943,177943,,4110.046875,72.60227037221283,80.53678018642839,0.0,155.0,155,1.5,1,,3660.5238095238096,3800.0,1650.0,5904.0,76871.0,1367.5577362235065,1335.6666666666667,1186.0,381.0,2436.0,28049.0,648.3220907337134,0.29894093841221026,1.232036430895949,0.17300323580610258,0.6077042582217345
ID177944,177944,77,7505.015625,97.47719701630967,90.72060596222283,0.0,155.0,155,1.5,1,,6803.0952380952385,6801.0,3090.0,10992.0,142865.0,2419.760130772509,1059.2857142857142,991.0,625.0,1759.0,22245.0,330.88126916722604,0.2942091692588521,1.2782504697364627,0.24480631216686952,1.2591914259500967
ID177954,177954,,4213.49072265625,72.67464178950829,80.59031723293906,0.0,156.0,156,1.5,1,,3696.714285714286,3804.0,1601.0,6047.0,77631.0,1374.7092108099496,1342.0,1183.0,399.0,2500.0,28182.0,644.2216233564347,0.3019628560467412,1.2473547034646735,0.17104791585508378,0.6085416882519153
ID177955,177955,77,7843.5234375,97.46180826088428,90.72793707706052,0.0,156.0,156,1.5,1,,7055.9047619047615,6954.0,3079.0,11421.0,148174.0,2560.672819880781,1063.952380952381,992.0,644.0,1710.0,22343.0,328.3882574317292,0.29398588329814707,1.2520611859223456,0.24281403401426768,1.2659956189953774
ID177952,177952,76,4413.36181640625,101.34042311285997,69.87314354823167,0.0,156.0,156,1.5,1,,3744.8571428571427,3474.0,1985.0,6326.0,78642.0,1299.8901601948637,925.1904761904761,830.0,420.0,1607.0,19429.0,358.90146545362825,0.30991405156905855,1.363192102119123,0.3146467508521454,1.233957200646394
ID177953,177953,78,794.6945190429688,80.85638989963175,72.19810770376317,0.0,156.0,156,1.5,1,,739.3333333333334,666.0,459.0,1218.0,15526.0,221.61686157270015,1135.0,1082.0,422.0,2041.0,23835.0,480.17736306494083,0.26573661737880994,1.4007980890417853,0.29144993498049415,1.0668676903380616
ID177966,177966,79,4141.82421875,72.64457124796517,80.52993456646892,0.0,157.0,157,1.5,1,,3660.095238095238,3857.0,1668.0,5977.0,76862.0,1365.5373266506451,1317.095238095238,1151.0,375.0,2410.0,27659.0,652.5502206544646,0.30083309709875733,1.2397178160872446,0.16962501717922424,0.5854320440512072
ID177967,177967,77,7832.53076171875,97.4753296497551,90.72349522084134,0.0,157.0,157,1.5,1,,7058.0952380952385,7167.0,3134.0,11390.0,148220.0,2546.5466008844583,1056.095238095238,989.0,647.0,1771.0,22178.0,321.5017736750304,0.29458544137266934,1.261381458933847,0.23763750636522804,1.2614534569238731
ID177964,177964,76,4387.59228515625,101.33290082694165,69.86339132053887,0.0,157.0,157,1.5,1,,3726.285714285714,3409.0,1919.0,6229.0,78252.0,1289.3895122443469,925.2380952380952,853.0,473.0,1539.0,19430.0,342.79467684926277,0.31112437560868333,1.3715516288294047,0.3084285221256071,1.2724887823861755
ID177965,177965,78,4435.2548828125,80.8671111337422,72.19413340791048,0.0,157.0,157,1.5,1,,3748.4285714285716,3476.0,2149.0,6155.0,78717.0,1251.9536960857845,1084.4761904761904,1091.0,377.0,1849.0,22774.0,454.7227307984085,0.31423348067266876,1.4317622174080609,0.2854320708923632,1.0591488285035016
ID177958,177958,79,4108.5224609375,72.65023922975828,80.48612668725438,0.0,158.0,158,1.5,1,,3637.1428571428573,3816.0,1485.0,5962.0,76380.0,1411.620993245506,1249.4285714285713,1155.0,405.0,2457.0,26238.0,646.5107556281312,0.29696961978566383,1.1799251717188541,0.1654728986907419,0.548770010703093
ID177959,177959,77,7794.689453125,97.48331834858936,90.72342104101256,0.0,158.0,158,1.5,1,,7063.9047619047615,6918.0,3187.0,11352.0,148342.0,2524.182677714945,1068.2857142857142,996.0,649.0,1759.0,22434.0,326.28578621465306,0.29314925194233465,1.2688029691613922,0.23613521778659394,1.2508753809899427
ID177956,177956,76,4304.96484375,101.34332652500318,69.83793594965812,0.0,158.0,158,1.5,1,,3743.190476190476,3477.0,1967.0,6083.0,78607.0,1274.3099159563822,928.8571428571429,883.0,438.0,1576.0,19506.0,352.4927354874545,0.3079150097336151,1.3830828501035672,0.3117135291892574,1.2524067626636175
ID177957,177957,78,4442.3076171875,80.87425806081616,72.18422314856943,0.0,158.0,158,1.5,1,,3742.190476190476,3437.0,2210.0,6226.0,78586.0,1244.7052510151798,1101.095238095238,1100.0,400.0,1985.0,23123.0,479.68050875159656,0.3128491270127988,1.4328789111376168,0.2892398402598217,1.0299762337547331
ID177962,177962,79,4058.181640625,72.64199764477486,80.51583848539339,0.0,159.0,159,1.5,1,,3649.0476190476193,3809.0,1671.0,5860.0,76630.0,1336.8985180704808,1330.6190476190477,1174.0,407.0,2396.0,27943.0,647.3629180135727,0.29918514829453347,1.2571296468563806,0.17245611366652158,0.6046692902825016
ID177963,177963,,6969.5546875,97.55302260749933,90.81018437381879,0.0,159.0,159,1.5,1,,6282.523809523809,6107.0,3169.0,10073.0,131933.0,2175.369637993682,970.1904761904761,997.0,300.0,1712.0,20374.0,415.18497312012863,0.2971344088466232,1.3231194180766481,0.16723837896289714,0.6696097468861557
ID177960,177960,80,4363.0185546875,101.31876473776572,69.88436141214366,0.0,159.0,159,1.5,1,,3714.6190476190477,3481.0,1947.0,6197.0,78007.0,1277.4899403200982,915.9047619047619,828.0,439.0,1548.0,19234.0,343.8364298270189,0.30971579199214244,1.3752228318080744,0.3158425832492432,1.2787780410926226
ID177961,177961,78,4483.88916015625,80.88563564067887,72.1800577130341,0.0,159.0,159,1.5,1,,3759.0476190476193,3466.0,2131.0,6275.0,78940.0,1258.6816307625402,1081.142857142857,1079.0,419.0,1870.0,22704.0,449.0315451852225,0.31381637527149264,1.4267006531858166,0.287512759441987,1.0753301144087046
ID177978,177978,79,4156.783203125,72.64338324036736,80.54293978207535,0.0,160.0,160,1.5,1,,3661.904761904762,3834.0,1684.0,6066.0,76900.0,1354.9082221597855,1334.952380952381,1194.0,402.0,2503.0,28034.0,662.7250165936455,0.2976986520977915,1.2400242467647449,0.16978927602754015,0.5847429926753805
ID177979,177979,81,4480.48486328125,97.85244776046343,91.10201603191392,0.0,160.0,160,1.5,1,,3771.2380952380954,3402.0,2312.0,6321.0,79196.0,1231.8321275548024,987.3809523809524,1016.0,282.0,1736.0,20735.0,420.11658812649574,0.31392486442206996,1.4629099887065198,0.1708818318498493,0.6860057162646579
ID177976,177976,80,4360.65576171875,101.3083053694396,69.89118811793513,0.0,160.0,160,1.5,1,,3713.809523809524,3510.0,2016.0,6164.0,77990.0,1281.7677098073434,933.1904761904761,897.0,464.0,1612.0,19597.0,349.04277947661643,0.3091391306537303,1.368385525342973,0.31282291762617337,1.2741308992068239
ID177977,177977,78,4463.01806640625,80.86013859849717,72.1645203881935,0.0,160.0,160,1.5,1,,3763.285714285714,3479.0,2219.0,6314.0,79029.0,1232.6269972241053,1056.6666666666667,995.0,417.0,1954.0,22190.0,447.34654724646447,0.31185339193008227,1.451545593065561,0.28203831959961584,1.039276304977318
ID177974,177974,79,4126.9453125,72.63763921562115,80.51585542139608,0.0,161.0,161,1.5,1,,3661.9523809523807,3791.0,1629.0,5966.0,76901.0,1354.6746279527965,1337.2380952380952,1187.0,397.0,2427.0,28082.0,659.0853438487238,0.3000657209332795,1.2478396153482612,0.17102259103656056,0.5926322618772861
ID177975,177975,81,4470.3662109375,97.88435904408098,91.0980731977257,0.0,161.0,161,1.5,1,,3751.1428571428573,3405.0,2294.0,6342.0,78774.0,1227.3574982748216,980.6666666666666,1033.0,302.0,1692.0,20594.0,424.7595005804265,0.3129820613788362,1.4570792498280776,0.17112839249918252,0.6747235499232169
ID177972,177972,80,4207.03466796875,101.35224814843288,69.86823210871434,0.0,161.0,161,1.5,1,,3598.1428571428573,3356.0,1882.0,5935.0,75561.0,1245.1906394490077,925.1904761904761,849.0,456.0,1596.0,19429.0,348.7726507407969,0.31022778258240297,1.3683791085169286,0.31468010961870285,1.2698953342930626
ID177973,177973,78,4453.29443359375,80.84986599034161,72.19549357076805,0.0,161.0,161,1.5,1,,3742.8571428571427,3404.0,2247.0,6238.0,78600.0,1245.3869392969514,1065.952380952381,1047.0,405.0,1913.0,22385.0,447.546922254022,0.31423841890095555,1.4371895885366814,0.2795267151574044,1.0406464039400727
ID177990,177990,,1509.187744140625,105.98695339757901,76.26838475590662,0.0,162.0,162,1.5,1,,1340.6666666666667,1173.0,826.0,2150.0,28154.0,429.04199483655833,1110.2380952380952,1064.0,490.0,1969.0,23315.0,451.97786502901937,0.29491307147456536,1.4233260939859687,0.31676667843275674,1.1818425369843506
ID177991,177991,79,4156.51123046875,72.63113188502508,80.53332503467416,0.0,162.0,162,1.5,1,,3671.904761904762,3834.0,1644.0,5953.0,77110.0,1368.04264936302,1339.0,1197.0,400.0,2449.0,28119.0,643.5009712502383,0.2987111416144204,1.2346976524493045,0.1704362756575353,0.6060041913482057
ID177989,177989,,6125.51953125,80.9495484877032,72.3471783794211,0.0,162.0,162,1.5,1,,5299.476190476191,4835.0,2819.0,8663.0,111289.0,1786.0667014153648,1079.4285714285713,1039.0,420.0,1961.0,22668.0,463.5705524975213,0.3081934742552523,1.3980307613917595,0.2874699154437605,1.0398324735872684
ID177992,177992,81,4431.70654296875,97.85668502219119,91.12415463993217,0.0,162.0,162,1.5,1,,3746.2380952380954,3481.0,2278.0,6271.0,78671.0,1216.4670938731515,982.6666666666666,982.0,313.0,1753.0,20636.0,422.5960640296278,0.3125396242784211,1.4666202210326924,0.16999879518926153,0.6757268893765737
ID177993,177993,82,1825.712158203125,84.04167757463665,104.92295374481482,0.0,162.0,162,1.5,1,,1615.6666666666667,1442.0,1033.0,2634.0,33929.0,495.7786132270465,880.4285714285714,839.0,322.0,1574.0,18489.0,397.90282374325665,0.3018571099685366,1.5112352071043746,0.24725524917783961,0.8772780883723104
ID177970,177970,81,4426.48828125,97.8305769918428,91.11322416697351,0.0,163.0,163,1.5,1,,3762.095238095238,3366.0,2283.0,6213.0,79004.0,1220.7957202071896,980.4761904761905,1020.0,304.0,1655.0,20590.0,414.84004375754506,0.3127404145723424,1.468324126512819,0.16588690783746102,0.6725770787088589
ID177971,177971,82,4399.77783203125,84.07672562004996,104.90259457406896,0.0,163.0,163,1.5,1,,3752.190476190476,3353.0,2319.0,6294.0,78796.0,1193.1149826838828,836.0,737.0,278.0,1572.0,17556.0,385.49682229559295,0.3124764464728528,1.4974707281654664,0.2381254628160372,0.8341740060436934
ID177968,177968,83,8441.978515625,80.93439517323401,72.46326634853938,0.0,163.0,163,1.5,1,,7232.142857142857,6885.0,3544.0,12056.0,151875.0,2609.8581433808677,1049.5238095238096,1007.0,379.0,1860.0,22040.0,453.4572327185464,0.30767069945852743,1.303970708162712,0.2855434687509114,1.0281853758135595
ID177969,177969,,4203.7626953125,72.64931148221744,80.58541104498845,0.0,163.0,163,1.5,1,,3662.714285714286,3842.0,1624.0,5969.0,76917.0,1382.4982149303898,1328.2857142857142,1159.0,396.0,2468.0,27894.0,659.6604537833947,0.30322515058327193,1.23286131802665,0.1702405487469125,0.5858533484882582
ID177982,177982,81,4488.47998046875,97.87159946442499,91.09493757444471,0.0,164.0,164,1.5,1,,3752.9523809523807,3411.0,2286.0,6303.0,78812.0,1235.817805187742,984.6666666666666,1007.0,315.0,1759.0,20678.0,423.323201978504,0.3129370410938365,1.4476436591330921,0.16524495474236606,0.6597177008454896
ID177983,177983,82,4533.19482421875,84.07075411376286,104.89541939410206,0.0,164.0,164,1.5,1,,3759.095238095238,3273.0,2336.0,6344.0,78941.0,1235.036392369144,846.7142857142857,780.0,300.0,1514.0,17781.0,396.726876182739,0.3164347981973043,1.4632497291841071,0.23999058552786423,0.826135106231202
ID177980,177980,83,7828.4248046875,80.96778006855632,72.4711189305898,0.0,164.0,164,1.5,1,,6780.857142857143,6618.0,3216.0,11224.0,142398.0,2430.9931362657994,1046.5714285714287,1007.0,398.0,1864.0,21978.0,446.2173877639207,0.3056789580095452,1.3060505818116193,0.2799580685317435,1.0260053532778226
ID177981,177981,,4165.447265625,72.60189444918879,80.55348359516078,0.0,164.0,164,1.5,1,,3660.095238095238,3810.0,1593.0,5968.0,76862.0,1383.7058901645935,1340.2380952380952,1210.0,380.0,2512.0,28145.0,651.8503589599306,0.3031985689943116,1.230821701490808,0.17143317950772338,0.6017850632922987
ID177994,177994,84,4323.20263671875,81.08161149788404,72.76727151221442,0.0,165.0,165,1.5,1,,3718.7619047619046,3264.0,2213.0,6118.0,78094.0,1211.667112071707,1003.6666666666666,946.0,331.0,1832.0,21077.0,459.2980876656611,0.30922289304327594,1.4497833145782388,0.20994847802063743,0.7583517832172431
ID177995,177995,85,3771.395751953125,106.03198966448173,76.26838265514623,0.0,165.0,165,1.5,1,,3186.6190476190477,2754.0,1816.0,5287.0,66919.0,1073.5261280560653,1066.0,1015.0,491.0,1831.0,22386.0,435.15296161235074,0.3130222576491508,1.4153070036313993,0.31445557635142574,1.1720837481971953
